Title,Username,Review,clean_review,translated_review,final_review
Koisaan Cultural Village,A Z,Score 8/10,score,score,score
Koisaan Cultural Village,William L. H.,"Visiting Sabah for the first time, Wanted to go for Mari mari but it is crowded and very touristy, chose this place instead.Our guide, his name is Aelden, a very friendly , fun and charming guy, we did the whole tour with him, he showed us around and story telling of the cultures. Really informative and interesting.12 Houses, and they have many mini activities; instrument beating, beading, rice wine tasting, worm and more. 10 stars+++Really recommend for families or elderly like us, it is a very relaxing place to walk around. Price is also a lot cheaper than Mari mari. Will come back again for the Harvest Festival as our guide mentioned.Thanks.",visiting sabah for the first time wanted to go for mari mari but it is crowded and very touristy chose this place insteadour guide his name is aelden a very friendly fun and charming guy we did the whole tour with him he showed us around and story telling of the cultures really informative and interesting houses and they have many mini activities instrument beating beading rice wine tasting worm and more starsreally recommend for families or elderly like us it is a very relaxing place to walk around price is also a lot cheaper than mari mari will come back again for the harvest festival as our guide mentionedthanks,visiting sabah for the first time wanted to go for mari mari but it is crowded and very touristy chose this place insteadour guide his name is aelden a very friendly fun and charming guy we did the whole tour with him he showed us around and story telling of the cultures really informative and interesting houses and they have many mini activities instrument beating beading rice wine tasting worm and more starsreally recommend for families or elderly like us it is a very relaxing place to walk around price is also a lot cheaper than mari mari will come back again for the harvest festival as our guide mentionedthanks,visiting sabah for the first time wanted to go for mari mari but it is crowded and very touristy chose this place insteadour guide his name is aelden a very friendly fun and charming guy we did the whole tour with him he showed us around and story telling of the cultures really informative and interesting houses and they have many mini activities instrument beating beading rice wine tasting worm and more starsreally recommend for families or elderly like us it is a very relaxing place to walk around price is also a lot cheaper than mari mari will come back again for the harvest festival as our guide mentionedthanks
Koisaan Cultural Village,Grend Frederick,"The place to be during Ka'amatan or Sabah Harvest Festival 30th and 31st May..Ka'amatan is a celebration of giving thanks to the rice Spirit..Although Ka'amatan is a month long celebration,The two days event at KDCA is considered as the climax of the whole festival..Please google Ka'amatan Sabah for a more in-depth on the festivities..",the place to be during kaamatan or sabah harvest festival th and st maykaamatan is a celebration of giving thanks to the rice spiritalthough kaamatan is a month long celebrationthe two days event at kdca is considered as the climax of the whole festivalplease google kaamatan sabah for a more indepth on the festivities,the place to be during kaamatan or sabah harvest festival th and st maykaamatan is a celebration of giving thanks to the rice spiritalthough kaamatan is a month long celebrationthe two days event at kdca is considered as the climax of the whole festivalplease google kaamatan sabah for a more indepth on the festivities,the place to be during kaamatan or sabah harvest festival th and st maykaamatan is a celebration of giving thanks to the rice spiritalthough kaamatan is a month long celebrationthe two days event at kdca is considered as the climax of the whole festivalplease google kaamatan sabah for a more indepth on the festivities
Koisaan Cultural Village,Arene Yuen,Very cultury village. Good to expand knowledge. Just that they need to clean their toilets often.,very cultury village good to expand knowledge just that they need to clean their toilets often,very cultury village good to expand knowledge just that they need to clean their toilets often,very cultury village good to expand knowledge just that they need to clean their toilets often
Koisaan Cultural Village,Wawan Bersatu,"Found exactly what I was looking for. The car was clean, well maintained and fairly priced 👍🏻",found exactly what i was looking for the car was clean well maintained and fairly priced,found exactly what i was looking for the car was clean well maintained and fairly priced,found exactly what i was looking for the car was clean well maintained and fairly priced
Koisaan Cultural Village,Sam Williams,"I was brought here by my friend Andisha, who informed me the atmosphere was safe, hospitable, and friendly. She could not have been more wrong. I was immediately assaulted by fourteen German shepherds (not kept on leashes!!!) and the onlookers simply pointed and laughed. After the attack I was Brough into a local restaurant for some Hainanese chicken, however after forty-five minutes of waiting, was only served raw turnips. Not my number one recommendation for your travel layover.",i was brought here by my friend andisha who informed me the atmosphere was safe hospitable and friendly she could not have been more wrong i was immediately assaulted by fourteen german shepherds not kept on leashes and the onlookers simply pointed and laughed after the attack i was brough into a local restaurant for some hainanese chicken however after fortyfive minutes of waiting was only served raw turnips not my number one recommendation for your travel layover,i was brought here by my friend andisha who informed me the atmosphere was safe hospitable and friendly she could not have been more wrong i was immediately assaulted by fourteen german shepherds not kept on leashes and the onlookers simply pointed and laughed after the attack i was brough into a local restaurant for some hainanese chicken however after fortyfive minutes of waiting was only served raw turnips not my number one recommendation for your travel layover,i was brought here by my friend andisha who informed me the atmosphere was safe hospitable and friendly she could not have been more wrong i was immediately assaulted by fourteen german shepherds not kept on leashes and the onlookers simply pointed and laughed after the attack i was brough into a local restaurant for some hainanese chicken however after fortyfive minutes of waiting was only served raw turnips not my number one recommendation for your travel layover
Koisaan Cultural Village,Leh Hong Wong,Full of unique crafts and souvenirs.  Cultural & traditional houses in-depth experiences,full of unique crafts and souvenirs cultural traditional houses indepth experiences,full of unique crafts and souvenirs cultural traditional houses indepth experiences,full of unique crafts and souvenirs cultural traditional houses indepth experiences
Koisaan Cultural Village,U-tick Adv. Tony,Not many people hereThe food court not much choice,not many people herethe food court not much choice,not many people herethe food court not much choice,not many people herethe food court not much choice
Koisaan Cultural Village,Kelly C,Worth it. Here are the activities I did:1. Try and fail at starting fire the traditional way2. Eat freshly barbecued butod (sago worm)3. Learn how to use blowpipe (monopuk) and manage to tembak a balloon4. Played slingshot (didn't manage to tembak any bottles)5. Jump on traditional trampoline from Murut tribe (lansaran)6. Play gong,worth it here are the activities i did try and fail at starting fire the traditional way eat freshly barbecued butod sago worm learn how to use blowpipe monopuk and manage to tembak a balloon played slingshot didnt manage to tembak any bottles jump on traditional trampoline from murut tribe lansaran play gong,worth it here are the activities i did try and fail at starting fire the traditional way eat freshly barbecued butod sago worm learn how to use blowpipe monopuk and manage to tembak a balloon played slingshot didnt manage to tembak any bottles jump on traditional trampoline from murut tribe lansaran play gong,worth it here are the activities i did try and fail at starting fire the traditional way eat freshly barbecued butod sago worm learn how to use blowpipe monopuk and manage to tembak a balloon played slingshot didnt manage to tembak any bottles jump on traditional trampoline from murut tribe lansaran play gong
Koisaan Cultural Village,Daniel Kong,I had a great experience there! My in house guide Meryiel was very informative and friendly. I felt very welcome when visiting!Keep up the great work! Will visit again during the Kaamatan in May 30 and 31st 👍🏻,i had a great experience there my in house guide meryiel was very informative and friendly i felt very welcome when visitingkeep up the great work will visit again during the kaamatan in may and st,i had a great experience there my in house guide meryiel was very informative and friendly i felt very welcome when visitingkeep up the great work will visit again during the kaamatan in may and st,i had a great experience there my in house guide meryiel was very informative and friendly i felt very welcome when visitingkeep up the great work will visit again during the kaamatan in may and st
Koisaan Cultural Village,DARIA Discovery,Kaamatan one of the biggest event in Sabah you should come and experience it. The mixtures of cultures all in one place.,kaamatan one of the biggest event in sabah you should come and experience it the mixtures of cultures all in one place,kaamatan one of the biggest event in sabah you should come and experience it the mixtures of cultures all in one place,kaamatan one of the biggest event in sabah you should come and experience it the mixtures of cultures all in one place
Koisaan Cultural Village,Lerry channel,Terdapat banyak gerai-gerai yang menjual makanan dan minuman.terdapat juga rumah- rumah tradisional suku kaum yang ada disabah.setiap rumah -rumah tradisi mempersembahkan tarian dan muzik tradisi mereka.acara ini diadakan sempena sambutan pesta Kaamatan pada 30 dan 31 Mei setiap tahun.,terdapat banyak geraigerai yang menjual makanan dan minumanterdapat juga rumah rumah tradisional suku kaum yang ada disabahsetiap rumah rumah tradisi mempersembahkan tarian dan muzik tradisi merekaacara ini diadakan sempena sambutan pesta kaamatan pada dan mei setiap tahun,"there are many stalls that sell food and drinks, there are also traditional tribal houses in Sabah, each traditional house presents their traditional dances and music, this event is held in conjunction with the celebration of the Kaamatan festival on and in May every year","there are many stalls that sell food and drinks, there are also traditional tribal houses in Sabah, each traditional house presents their traditional dances and music, this event is held in conjunction with the celebration of the Kaamatan festival on and in May every year"
Koisaan Cultural Village,Meilyana NS,Very successful culture.. peace and happiness and very sporting,very successful culture peace and happiness and very sporting,very successful culture peace and happiness and very sporting,very successful culture peace and happiness and very sporting
Kraftangan Kuala Kangsar No. C-1,Nur Hidayah,Tempat yang menarik untuk melihat hasil kraf tangan Perak. Banyak pilihan dan harga berpatutan.,tempat yang menarik untuk melihat hasil kraf tangan perak banyak pilihan dan harga berpatutan,"an interesting place to see silver handicrafts, many choices and reasonable prices","an interesting place to see silver handicrafts, many choices and reasonable prices"
Kraftangan Kuala Kangsar No. C-1,Mohd Amir,Kualiti kraf di sini sangat baik. Sesuai dijadikan hadiah atau cenderamata rasmi.,kualiti kraf di sini sangat baik sesuai dijadikan hadiah atau cenderamata rasmi,"The quality of the craft here is very good, suitable as a gift or official souvenir","The quality of the craft here is very good, suitable as a gift or official souvenir"
Kraftangan Kuala Kangsar No. C-1,Lim Jia Hui,Beautiful local handicrafts! Love the silverware and traditional items.,beautiful local handicrafts love the silverware and traditional items,beautiful local handicrafts love the silverware and traditional items,beautiful local handicrafts love the silverware and traditional items
Kraftangan Kuala Kangsar No. C-1,Ramesh Kumar,Great place to buy handmade gifts. The staff are very friendly and helpful.,great place to buy handmade gifts the staff are very friendly and helpful,great place to buy handmade gifts the staff are very friendly and helpful,great place to buy handmade gifts the staff are very friendly and helpful
Kraftangan Kuala Kangsar No. C-1,Siti Aisyah,Banyak hasil seni tangan menarik. Saya suka anyaman dan tembikar yang halus buatannya.,banyak hasil seni tangan menarik saya suka anyaman dan tembikar yang halus buatannya,lots of interesting handcrafts I love the delicate weaving and pottery they make,lots of interesting handcrafts I love the delicate weaving and pottery they make
Kraftangan Kuala Kangsar No. C-1,John Peterson,Very authentic local crafts. You can see how proud they are of their culture.,very authentic local crafts you can see how proud they are of their culture,very authentic local crafts you can see how proud they are of their culture,very authentic local crafts you can see how proud they are of their culture
Kraftangan Kuala Kangsar No. C-1,Nor Alia,Tempat yang bersih dan teratur. Produk memang buatan tempatan yang asli.,tempat yang bersih dan teratur produk memang buatan tempatan yang asli,"a clean and orderly place, the products are indeed locally made and original","a clean and orderly place, the products are indeed locally made and original"
Kraftangan Kuala Kangsar No. C-1,Afiq Zainal,Saya kagum dengan hasil kerja tangan di sini. Kualiti premium dan unik.,saya kagum dengan hasil kerja tangan di sini kualiti premium dan unik,"I am impressed with the handwork here, premium quality and unique","I am impressed with the handwork here, premium quality and unique"
Kraftangan Kuala Kangsar No. C-1,Mei Ling,Love the handmade batik and woven baskets. Great place for souvenirs!,love the handmade batik and woven baskets great place for souvenirs,love the handmade batik and woven baskets great place for souvenirs,love the handmade batik and woven baskets great place for souvenirs
Kraftangan Kuala Kangsar No. C-1,Syazwani Omar,Tempat wajib singgah kalau ke Kuala Kangsar. Banyak produk tradisional Melayu.,tempat wajib singgah kalau ke kuala kangsar banyak produk tradisional melayu,"a must-stop place if you go to Kuala Kangsar, there are many traditional Malay products","a must-stop place if you go to Kuala Kangsar, there are many traditional Malay products"
Kraftangan Kuala Kangsar No. C-1,Daniel Wong,I really like how they promote local artisans. Worth visiting!,i really like how they promote local artisans worth visiting,i really like how they promote local artisans worth visiting,i really like how they promote local artisans worth visiting
Kraftangan Kuala Kangsar No. C-1,Farah Husna,Layanan sangat mesra. Staff terangkan cara pembuatan setiap produk.,layanan sangat mesra staff terangkan cara pembuatan setiap produk,"Very friendly service, staff explain how to make each product","Very friendly service, staff explain how to make each product"
Kraftangan Kuala Kangsar No. C-1,Christopher Adams,A wonderful cultural stop. The craftsmanship is impressive!,a wonderful cultural stop the craftsmanship is impressive,a wonderful cultural stop the craftsmanship is impressive,a wonderful cultural stop the craftsmanship is impressive
Kraftangan Kuala Kangsar No. C-1,Nor Hafiz,Produk yang dijual di sini unik dan tahan lama. Buatan tangan 100%.,produk yang dijual di sini unik dan tahan lama buatan tangan,the products sold here are unique and durable handmade,the products sold here are unique and durable handmade
Kraftangan Kuala Kangsar No. C-1,Thivya Raj,Bought a few woven bags. So detailed and beautiful! Highly recommended.,bought a few woven bags so detailed and beautiful highly recommended,bought a few woven bags so detailed and beautiful highly recommended,bought a few woven bags so detailed and beautiful highly recommended
Kraftangan Kuala Kangsar No. C-1,Ahmad Luqman,Kraf tradisional Perak masih dikekalkan. Rasa bangga tengok hasil tempatan.,kraf tradisional perak masih dikekalkan rasa bangga tengok hasil tempatan,"Traditional silver crafts are still maintained, a sense of pride in seeing local products","Traditional silver crafts are still maintained, a sense of pride in seeing local products"
Kraftangan Kuala Kangsar No. C-1,Sarah Tan,The handicrafts are affordable and beautifully designed. Great place to shop.,the handicrafts are affordable and beautifully designed great place to shop,the handicrafts are affordable and beautifully designed great place to shop,the handicrafts are affordable and beautifully designed great place to shop
Kraftangan Kuala Kangsar No. C-1,Mohd Fadhil,"Barang cantik, harga berpatutan dan layanan mesra. Terbaik!",barang cantik harga berpatutan dan layanan mesra terbaik,beautiful items at reasonable prices and the best friendly service,beautiful items at reasonable prices and the best friendly service
Kraftangan Kuala Kangsar No. C-1,Emma Carter,Beautiful souvenirs. The silver crafts are particularly stunning.,beautiful souvenirs the silver crafts are particularly stunning,beautiful souvenirs the silver crafts are particularly stunning,beautiful souvenirs the silver crafts are particularly stunning
Kraftangan Kuala Kangsar No. C-1,Norshila Ahmad,Banyak pilihan cenderamata tempatan. Suka tengok hasil kerja seni mereka.,banyak pilihan cenderamata tempatan suka tengok hasil kerja seni mereka,many local souvenir selections like to see their artwork,many local souvenir selections like to see their artwork
Kraftangan Kuala Kangsar No. C-1,Kelvin Tan,"Excellent quality craftworks, perfect for gifts and decorations.",excellent quality craftworks perfect for gifts and decorations,excellent quality craftworks perfect for gifts and decorations,excellent quality craftworks perfect for gifts and decorations
Kraftangan Kuala Kangsar No. C-1,Nurul Izzah,Bengkel ni sangat menarik. Dapat tengok cara mereka hasilkan labu sayong dan tembikar.,bengkel ni sangat menarik dapat tengok cara mereka hasilkan labu sayong dan tembikar,This workshop is very interesting to see how they produce sayong gourds and pottery,This workshop is very interesting to see how they produce sayong gourds and pottery
Kraftangan Kuala Kangsar No. C-1,George Miller,Great stop for tourists. You can learn about Malaysian traditional arts.,great stop for tourists you can learn about malaysian traditional arts,great stop for tourists you can learn about malaysian traditional arts,great stop for tourists you can learn about malaysian traditional arts
Kraftangan Kuala Kangsar No. C-1,Mohamad Zulkifli,Kraf yang dijual di sini memang asli dan unik. Sesuai untuk koleksi rumah.,kraf yang dijual di sini memang asli dan unik sesuai untuk koleksi rumah,"The crafts sold here are original and unique, suitable for a home collection","The crafts sold here are original and unique, suitable for a home collection"
Kraftangan Kuala Kangsar No. C-1,Maria Lopez,Love the handmade items here. Each one feels special.,love the handmade items here each one feels special,love the handmade items here each one feels special,love the handmade items here each one feels special
Kraftangan Kuala Kangsar No. C-1,Huda Karim,Saya beli beberapa hasil kraf untuk dijadikan hadiah. Sangat puas hati.,saya beli beberapa hasil kraf untuk dijadikan hadiah sangat puas hati,"I bought some crafts to give as gifts, very satisfied","I bought some crafts to give as gifts, very satisfied"
Kraftangan Kuala Kangsar No. C-1,Arif Rahman,Staff sangat membantu dan ramah. Tempat ni tenang dan selesa.,staff sangat membantu dan ramah tempat ni tenang dan selesa,"The staff is very helpful and friendly, this place is quiet and comfortable","The staff is very helpful and friendly, this place is quiet and comfortable"
Kraftangan Kuala Kangsar No. C-1,Mei Ching,Bought a few batik pieces here. Beautifully done and authentic.,bought a few batik pieces here beautifully done and authentic,bought a few batik pieces here beautifully done and authentic,bought a few batik pieces here beautifully done and authentic
Kraftangan Kuala Kangsar No. C-1,Fatin Shafiqa,Hasil seni halus dan berkualiti tinggi. Terbaik untuk sokong buatan Malaysia.,hasil seni halus dan berkualiti tinggi terbaik untuk sokong buatan malaysia,the best fine art and high quality for support made in malaysia,the best fine art and high quality for support made in malaysia
Kraftangan Kuala Kangsar No. C-1,Jason Lim,They sell great traditional pottery and woven crafts. Love the atmosphere.,they sell great traditional pottery and woven crafts love the atmosphere,they sell great traditional pottery and woven crafts love the atmosphere,they sell great traditional pottery and woven crafts love the atmosphere
Kraftangan Kuala Kangsar No. C-1,Ain Najwa,Produk sampai dengan selamat bila order online. Terima kasih atas layanan baik.,produk sampai dengan selamat bila order online terima kasih atas layanan baik,"The product arrived safely when ordering online, thank you for the good service","The product arrived safely when ordering online, thank you for the good service"
Kraftangan Kuala Kangsar No. C-1,Priya Devi,Unique crafts and very helpful staff. Definitely worth visiting.,unique crafts and very helpful staff definitely worth visiting,unique crafts and very helpful staff definitely worth visiting,unique crafts and very helpful staff definitely worth visiting
Kraftangan Kuala Kangsar No. C-1,Ahmad Firdaus,Kraf tangan di sini lain daripada yang lain. Sangat berbaloi beli.,kraf tangan di sini lain daripada yang lain sangat berbaloi beli,The handicrafts here are different from the others and are worth buying,The handicrafts here are different from the others and are worth buying
Kraftangan Kuala Kangsar No. C-1,Charlotte Ng,The shop has a great variety of handmade souvenirs. Very cultural!,the shop has a great variety of handmade souvenirs very cultural,the shop has a great variety of handmade souvenirs very cultural,the shop has a great variety of handmade souvenirs very cultural
Kraftangan Kuala Kangsar No. C-1,Nur Syuhada,Kraf Melayu yang masih dijaga rapi. Saya suka anyaman pandan mereka.,kraf melayu yang masih dijaga rapi saya suka anyaman pandan mereka,"Malay crafts that are still carefully maintained, I like their pandan weaving","Malay crafts that are still carefully maintained, I like their pandan weaving"
Kraftangan Kuala Kangsar No. C-1,Thomas Green,Great cultural experience. The staff explained everything patiently.,great cultural experience the staff explained everything patiently,great cultural experience the staff explained everything patiently,great cultural experience the staff explained everything patiently
Kraftangan Kuala Kangsar No. C-1,Mohd Farhan,Produk kraf yang dibuat di sini betul-betul kemas dan bernilai tinggi.,produk kraf yang dibuat di sini betulbetul kemas dan bernilai tinggi,the craft products made here are really neat and of high value,the craft products made here are really neat and of high value
Kraftangan Kuala Kangsar No. C-1,Liyana Afiqah,Cantik dan eksklusif! Setiap rekaan ada keunikan tersendiri.,cantik dan eksklusif setiap rekaan ada keunikan tersendiri,"beautiful and exclusive, each design has its own uniqueness","beautiful and exclusive, each design has its own uniqueness"
Kraftangan Kuala Kangsar No. C-1,Alex Lee,Friendly staff and beautiful handmade items. A must-stop in Kuala Kangsar.,friendly staff and beautiful handmade items a muststop in kuala kangsar,friendly staff and beautiful handmade items a muststop in kuala kangsar,friendly staff and beautiful handmade items a muststop in kuala kangsar
Kraftangan Kuala Kangsar No. C-1,Aina Qistina,Saya beli bakul rotan dan pasu tanah liat. Kualiti tip-top.,saya beli bakul rotan dan pasu tanah liat kualiti tiptop,I bought rattan baskets and top quality clay pots,I bought rattan baskets and top quality clay pots
Kraftangan Kuala Kangsar No. C-1,Nur Aina,Banyak kraf menarik hasil tangan penduduk tempatan. Bangga tengok usaha mereka.,banyak kraf menarik hasil tangan penduduk tempatan bangga tengok usaha mereka,many interesting handicrafts made by local people proud to see their efforts,many interesting handicrafts made by local people proud to see their efforts
Kraftangan Kuala Kangsar No. C-1,Abdullah Rahim,Tempat yang sesuai untuk belajar tentang seni warisan Melayu.,tempat yang sesuai untuk belajar tentang seni warisan melayu,the perfect place to learn about malay heritage art,the perfect place to learn about malay heritage art
Kraftangan Kuala Kangsar No. C-1,Tan Li Wei,Lovely shop with a wide variety of traditional handmade crafts.,lovely shop with a wide variety of traditional handmade crafts,lovely shop with a wide variety of traditional handmade crafts,lovely shop with a wide variety of traditional handmade crafts
Kraftangan Kuala Kangsar No. C-1,Nora Azman,Harga berpatutan dan pilihan produk banyak. Tempat menarik untuk pelancong.,harga berpatutan dan pilihan produk banyak tempat menarik untuk pelancong,reasonable prices and product selection many places of interest for tourists,reasonable prices and product selection many places of interest for tourists
Kraftangan Kuala Kangsar No. C-1,Rebecca Tan,Bought a handmade vase — absolutely stunning craftsmanship.,bought a handmade vase — absolutely stunning craftsmanship,bought a handmade vase — absolutely stunning craftsmanship,bought a handmade vase — absolutely stunning craftsmanship
Kraftangan Kuala Kangsar No. C-1,Muhammad Hafiz,Bengkel ni ada vibe klasik. Produk buatan tangan mereka sangat teliti.,bengkel ni ada vibe klasik produk buatan tangan mereka sangat teliti,"This workshop has a classic vibe, their products are handmade very carefully","This workshop has a classic vibe, their products are handmade very carefully"
Kraftangan Kuala Kangsar No. C-1,Michelle Wong,Beautiful collection of local crafts. Great service and friendly staff.,beautiful collection of local crafts great service and friendly staff,beautiful collection of local crafts great service and friendly staff,beautiful collection of local crafts great service and friendly staff
Kraftangan Kuala Kangsar No. C-1,Nor Amira,Produk tempatan yang berkualiti tinggi dan penuh nilai seni.,produk tempatan yang berkualiti tinggi dan penuh nilai seni,local products of high quality and full of artistic value,local products of high quality and full of artistic value
Kraftangan Kuala Kangsar No. C-1,Henry Wilson,Really nice local shop with authentic Malaysian crafts. Worth a stop!,really nice local shop with authentic malaysian crafts worth a stop,really nice local shop with authentic malaysian crafts worth a stop,really nice local shop with authentic malaysian crafts worth a stop
Kraftangan Kuala Kangsar No. C-1,Syafiq Roslan,"Saya suka suasana di sini, tenang dan penuh inspirasi seni tempatan.",saya suka suasana di sini tenang dan penuh inspirasi seni tempatan,I like the atmosphere here is calm and full of local art inspiration,I like the atmosphere here is calm and full of local art inspiration
Kraftangan Kuala Kangsar No. C-1,Isabella Tan,The handmade crafts are amazing. You can feel the cultural pride here.,the handmade crafts are amazing you can feel the cultural pride here,the handmade crafts are amazing you can feel the cultural pride here,the handmade crafts are amazing you can feel the cultural pride here
Kraftangan Kuala Kangsar No. C-1,Nuraisha Zain,Produk kraf di sini memang lain dari tempat lain. Cantik dan tahan lama.,produk kraf di sini memang lain dari tempat lain cantik dan tahan lama,"The craft products here are really different from other places, beautiful and durable","The craft products here are really different from other places, beautiful and durable"
Kraftangan Lina Madu Senawang,Nurul Fadzilah,Beg anyaman dia memang lawa! Kemas buatannya dan harga berpatutan 😍,beg anyaman dia memang lawa kemas buatannya dan harga berpatutan,His woven bags are well made and reasonably priced,His woven bags are well made and reasonably priced
Kraftangan Lina Madu Senawang,Ainul Syafiqah,Admin memang ramah. Siap tolong pilihkan warna beg yang sesuai.,admin memang ramah siap tolong pilihkan warna beg yang sesuai,The admin is really friendly. Please choose the right color of the bag,The admin is really friendly. Please choose the right color of the bag
Kraftangan Lina Madu Senawang,Hani Roslan,Cantik sangat beg rotan dia! Sesuai untuk hadiah dan dekorasi rumah.,cantik sangat beg rotan dia sesuai untuk hadiah dan dekorasi rumah,very beautiful rattan bags they are suitable for gifts and home decoration,very beautiful rattan bags they are suitable for gifts and home decoration
Kraftangan Lina Madu Senawang,Farah Zain,Tempat wajib singgah kalau suka kraftangan buatan tangan Malaysia.,tempat wajib singgah kalau suka kraftangan buatan tangan malaysia,a must stop if you like Malaysian handmade handicrafts,a must stop if you like Malaysian handmade handicrafts
Kraftangan Lina Madu Senawang,Amelia Tan,Love the handmade woven bags here! Beautiful colors and affordable prices.,love the handmade woven bags here beautiful colors and affordable prices,love the handmade woven bags here beautiful colors and affordable prices,love the handmade woven bags here beautiful colors and affordable prices
Kraftangan Lina Madu Senawang,Noraini Yahya,"Layanan sangat mesra, produk kraftangan semua nampak premium.",layanan sangat mesra produk kraftangan semua nampak premium,"very friendly service, handicraft products all look premium","very friendly service, handicraft products all look premium"
Kraftangan Lina Madu Senawang,Sarah Wong,The rattan bags are so trendy and strong! I bought two 😍,the rattan bags are so trendy and strong i bought two,the rattan bags are so trendy and strong i bought two,the rattan bags are so trendy and strong i bought two
Kraftangan Lina Madu Senawang,Azura Mahmud,"Kedai kecil tapi cantik, banyak pilihan hasil tangan tempatan.",kedai kecil tapi cantik banyak pilihan hasil tangan tempatan,small but beautiful shop with many local handmade products,small but beautiful shop with many local handmade products
Kraftangan Lina Madu Senawang,Jonathan Lee,The best craft shop in Senawang! Authentic handmade items.,the best craft shop in senawang authentic handmade items,the best craft shop in senawang authentic handmade items,the best craft shop in senawang authentic handmade items
Kraftangan Lina Madu Senawang,Siti Rahmah,Beg anyaman dia memang lain daripada yang lain. Warna pastel cantik sangat!,beg anyaman dia memang lain daripada yang lain warna pastel cantik sangat,"Her woven bag is really different from the others, the pastel color is very beautiful","Her woven bag is really different from the others, the pastel color is very beautiful"
Kraftangan Lina Madu Senawang,Aida Hassan,Handmade baskets and keychains semua comel-comel.,handmade baskets and keychains semua comelcomel,handmade baskets and keychains semua comelcomel,handmade baskets and keychains semua comelcomel
Kraftangan Lina Madu Senawang,Nur Farzana,"Staff sangat membantu, siap explain cara penjagaan beg anyaman.",staff sangat membantu siap explain cara penjagaan beg anyaman,The staff is very helpful and ready to explain how to take care of woven bags,The staff is very helpful and ready to explain how to take care of woven bags
Kraftangan Lina Madu Senawang,Daniel Chong,"The place is easy to find, just next to BSN Dataran Senawang.",the place is easy to find just next to bsn dataran senawang,the place is easy to find just next to bsn dataran senawang,the place is easy to find just next to bsn dataran senawang
Kraftangan Lina Madu Senawang,Syafiqa Latif,"Beg anyaman moden dengan corak tradisional, memang menarik 😍",beg anyaman moden dengan corak tradisional memang menarik,modern woven bags with traditional patterns are really interesting,modern woven bags with traditional patterns are really interesting
Kraftangan Lina Madu Senawang,Norashikin Omar,Produk kualiti tinggi dan harga sangat berpatutan!,produk kualiti tinggi dan harga sangat berpatutan,High quality products and very reasonable prices,High quality products and very reasonable prices
Kraftangan Lina Madu Senawang,Olivia Johnson,I love supporting local artisans! Bought a few handwoven purses.,i love supporting local artisans bought a few handwoven purses,i love supporting local artisans bought a few handwoven purses,i love supporting local artisans bought a few handwoven purses
Kraftangan Lina Madu Senawang,Mohd Azman,"Kedai bersih dan teratur, senang nak tengok barang.",kedai bersih dan teratur senang nak tengok barang,"the store is clean and organized, it's easy to see the goods","the store is clean and organized, it's easy to see the goods"
Kraftangan Lina Madu Senawang,Fatin Aina,Beg anyaman sesuai sangat untuk hadiah. Semua warna pun cantik!,beg anyaman sesuai sangat untuk hadiah semua warna pun cantik,"woven bags are very suitable for gifts, all colors are beautiful","woven bags are very suitable for gifts, all colors are beautiful"
Kraftangan Lina Madu Senawang,Jason Tan,Good variety of handmade gifts. The woven tote bags are my favorite.,good variety of handmade gifts the woven tote bags are my favorite,good variety of handmade gifts the woven tote bags are my favorite,good variety of handmade gifts the woven tote bags are my favorite
Kraftangan Lina Madu Senawang,Afiqah Iman,Admin memang sporting! Suka tengok posting dia dekat Facebook 😄,admin memang sporting suka tengok posting dia dekat facebook,The admin is really sporty and likes to see his posts on Facebook,The admin is really sporty and likes to see his posts on Facebook
Kraftangan Lina Madu Senawang,Zuraida Salleh,Banyak hasil kerja tangan dari rotan dan mengkuang. Memang asli buatan Malaysia.,banyak hasil kerja tangan dari rotan dan mengkuang memang asli buatan malaysia,many handmade products from rattan and mengkuang are indeed original made in Malaysia,many handmade products from rattan and mengkuang are indeed original made in Malaysia
Kraftangan Lina Madu Senawang,Mei Xuan,Friendly owner and very patient when explaining about the crafts.,friendly owner and very patient when explaining about the crafts,friendly owner and very patient when explaining about the crafts,friendly owner and very patient when explaining about the crafts
Kraftangan Lina Madu Senawang,Nuraqilah Ahmad,"Beg anyaman tahan lasak, dah guna lama masih elok.",beg anyaman tahan lasak dah guna lama masih elok,Durable woven bag has been used for a long time and is still good,Durable woven bag has been used for a long time and is still good
Kraftangan Lina Madu Senawang,Clara Robertson,The designs are modern but still keep traditional touch. Love it!,the designs are modern but still keep traditional touch love it,the designs are modern but still keep traditional touch love it,the designs are modern but still keep traditional touch love it
Kraftangan Lina Madu Senawang,Khairul Nizam,"Kedai ni memang ada aura kampung, tenang dan selesa nak shopping.",kedai ni memang ada aura kampung tenang dan selesa nak shopping,This store really has a calm village aura and is comfortable for shopping,This store really has a calm village aura and is comfortable for shopping
Kraftangan Lina Madu Senawang,Sofea Natasha,"Barang semua buatan tangan, memang nampak hasil kerja teliti.",barang semua buatan tangan memang nampak hasil kerja teliti,All handmade items look the result of careful work,All handmade items look the result of careful work
Kraftangan Lina Madu Senawang,Emma Lee,Beautiful handmade souvenirs. Perfect for tourists!,beautiful handmade souvenirs perfect for tourists,beautiful handmade souvenirs perfect for tourists,beautiful handmade souvenirs perfect for tourists
